,recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access
35,43727894,"{'steamid': '76561198354448199', 'num_games_owned': 33, 'num_reviews': 1, 'playtime_forever': 47716, 'playtime_last_two_weeks': 0, 'last_played': 1564794765}",english,"Listen, if you're paying attention at all...half these negative reviews have players who have invested anywhere from 100 hours to 600 hours of play time. Here's the thing, their complaints are justified. The reason that it's justified is Bluehole set the expectations with their fanbase very poorly. It's essentially an over-promise/under-deliver scenario and it doesn't look good. 

That being said, no one plays a game for 300 hours or more because they hate it. I've been through most of early access till now and there has been a lot of progress, but it just doesn't seem to be enough based on the success of this game. But no other game has EVER made me sink this much time into it like PUBG has and that should say a lot.",1532486611,1532486611,True,416,38,0.745029568672180176,30,True,False,False
36,46234567,"{'steamid': '76561197981678500', 'num_games_owned': 312, 'num_reviews': 3, 'playtime_forever': 103535, 'playtime_last_two_weeks': 482, 'last_played': 1575073922}",english,"PUBG a love/hate relationship 💔

I really like this game and can't stop playing it.
Ya, it has issues, it can be frustrating sometimes.. but I’ve also played over 1000 hours. 
The reason is, despite it having problems, it’s still fun. 
Especially with friends! :)

 EDIT: A lot of hackers and high ping players.. REGION LOCK PLS!",1542880761,1574801843,True,352,42,0.734240114688873291,0,True,False,False
37,50633731,"{'steamid': '76561198810826534', 'num_games_owned': 13, 'num_reviews': 3, 'playtime_forever': 5506, 'playtime_last_two_weeks': 24, 'last_played': 1575766623}",english,"Step 1: Drop 
Step 2: Get a gun
Step 3: Get kills
Step 4: Loot for 20 mins
Step 5: Get killed
Step 6: Repeat
Step 7: Pretend you're still having fun cuz you spent $14 for it",1557796042,1557796042,True,35,49,0.73031163215637207,0,True,False,False
38,43599242,"{'steamid': '76561197981103966', 'num_games_owned': 78, 'num_reviews': 7, 'playtime_forever': 22285, 'playtime_last_two_weeks': 0, 'last_played': 1568488548}",english,"Take it for what it is. It's a fun game ran by a crappy company. It isn't optimized and the front page is covered in season pass, etc. What it does have is one of the most pure highs in gaming ever. Over 300 hours and getting down to the final 10 players is still as tense as ever. Until the day that an optimized battle royale with PUBG-like shooting comes around, I'm here to stay.",1531894436,1531894505,True,195,24,0.728813111782073975,0,True,False,False
39,45921800,"{'steamid': '76561197970655831', 'num_games_owned': 346, 'num_reviews': 1, 'playtime_forever': 87291, 'playtime_last_two_weeks': 2145, 'last_played': 1575708384}",english,"So... Pubg... I see alot of negative reviews that are quite frankly somewhat fair and unfair to the product. 

I can say having paid for a few keys and the pre-release game that for the $30-$50 that this game has cost me, I have gotten my moneys worth.  Over a year of solid online play has been had with friends in squads and thats definitely a shit-ton of time.  

The issues suggested by others are many:
1) Region blocking due to cheats
2) Cheat protection was poor
3) Network Latency/deseync is high and still a problem
4) New content has been very slow to release, maps, guns, etc
5) Poor release schedule on updates, almost always ran long
6) Game seems to have become a skin-engine (like Counter Strike)
7) Map glitches causing damage/movement issues

Some of those issues are with the company and some with the gamer design. Here's the fundamental goods about the game.
1) Methodical paced games.
2) Solid gun play feel and weight
3) Great positional audio/sound work 
4) Enjoyable coop feel for a small team
6) 3 large/well placed maps.
7) Decent transport system

Overall I'd say this game when played with a good group of well intentioned fun seekers is still  a fun game.  Part of the original fun was in the jank from the game and as BlueHole has tried to push this game into a more polished and e-sports-capable state, it has suffered some with the crowd due to the ridiculous nature of deaths and general fun/sillyness dropping away.   At this point the game has large flaws, map issues with odd placement of momentum stopping dips, vehicle oddness in movement code, general desync between players engagements, and some basic problems with region protection and cheater prevention.  

It is still however fun with a good group of people.  Is it worth the price now?  I don't know, but I will say that it was for me and I've enjoyed my time with this game.   Will I continue to play?  Probably because its still relatively enjoyable with the right friends.   However I will likely move on eventually to another more polished game due to the slow release and often poorly defined release cycle of the developers game updates.  I think it is getting better, but I'm not sure if the future holds any meaningful updates for this game.   
",1542762889,1542762889,True,176,20,0.724241554737091064,0,True,False,False
40,42470877,"{'steamid': '76561198087556661', 'num_games_owned': 71, 'num_reviews': 5, 'playtime_forever': 24081, 'playtime_last_two_weeks': 45, 'last_played': 1575748637}",english,"---{Graphics}---
☐ You forget what reality is
☐ Beautiful
☑  Good
☐ Decent
☐ Bad
☐ Don‘t look too long at it
☐ Paint.exe

---{Gameplay}---
☑ Addictive like heroin
☐ Very good
☐ Good
☐ It‘s just gameplay
☐ Mehh
☐ Starring at walls is better
☐ Just don‘t

---{Audio}---
☐ Eargasm
☑ Very good
☐ Good
☐ Not too bad
☐ Bad
☐ Earrape

---{Audience}---
☐ Kids
☑ Teens
☑ Adults
☐ Average Solitare Players

---{PC Requirements}---
☐ Check if you can run paint
☐ Potato
☑ Decent
☑ Fast
☑ Rich boiiiiii
☑ Ask NASA if they have a spare computer

---{Difficulity}---
☐ Just press ‚A‘
☐ Easy
☐ Significant brain usage
☑ Easy to learn / Hard to master
☐ Difficult
☐ Dark Souls

---{Grind}---
☐ Nothing to grind
☐ Only if u care about leaderboards/ranks
☑ Isnt necessary to progress
☐ Average grind level
☐ Too much grind
☐ You‘ll need a second life for grinding

---{Story}---
☑ If you want story, then go read a book.
☐ Text or Audio floating around
☐ Average depends an DLC
☐ Good
☐ Lovley
☐ It‘ll replace your life 

---{Game Time}---
☐ Long enough for a cup of tea
☐ Short
☐ Average
☐ Long
☑ To infinity and beyond

---{Price}---
☐ There is no „price“
☑ Worth the price
☐ If u have some spare money left
☐ Not recommended
☐ You could also just burn your money 

---{Bugs}---
☐ Never heard of
☐ Minor bugs
☐ Can get annoying
☑ Assassin‘s Creed: Unity
☐ Get a bug spray. Or more. A lot more. Or maybe a flamethrower. Or a nuke.",1528034855,1529507591,True,1250,2173,0.723958075046539307,35,True,False,False
41,41086232,"{'steamid': '76561198251568754', 'num_games_owned': 16, 'num_reviews': 2, 'playtime_forever': 25011, 'playtime_last_two_weeks': 0, 'last_played': 1549129058}",english,"Fun ...

More Fun When you Play With Friends",1522161220,1522161220,True,283,34,0.722035825252532959,4,True,False,False
42,53440320,"{'steamid': '76561198337100001', 'num_games_owned': 22, 'num_reviews': 7, 'playtime_forever': 348, 'playtime_last_two_weeks': 0, 'last_played': 1574472661}",english,Better than Fortnite 10/10,1562197288,1562197288,True,224,63,0.718500256538391113,6,True,False,False
43,49817592,"{'steamid': '76561198207647565', 'num_games_owned': 43, 'num_reviews': 2, 'playtime_forever': 72296, 'playtime_last_two_weeks': 1230, 'last_played': 1575685211}",english,"The only thing i can say after 800+ hours that i'm completely sure about, having played almost every BR until now, is that the feeling of satisfaction one feels when you kill/win in this game is completely above the others BR.
The Gunplay is just great (bullet drop, recoils, attachments).
Seriosly, you have to give it a try to really understand.
One last advice, you need patience(for real xD), mostly on the first hours because while you are understanding the game no one will be merciful (unless you meet chocoTaco), it is not like you will be fighting every second but sometimes it's frustrating to die without shooting a single bullet, Who said this game is easy?.
And it gets better and better every patch.
Think of it like the Dark Souls of the Fps BR.
If you read until this line hope you enjoy the game as much as i do.",1553827256,1553827256,True,83,5,0.718472301959991455,0,True,False,False
44,45232985,"{'steamid': '76561198033422608', 'num_games_owned': 124, 'num_reviews': 5, 'playtime_forever': 59643, 'playtime_last_two_weeks': 18, 'last_played': 1575571773}",english,You run and run and run. Then you die.,1539357416,1539357416,True,256,552,0.717201530933380127,0,True,False,False
45,47635123,"{'steamid': '76561198308963919', 'num_games_owned': 42, 'num_reviews': 4, 'playtime_forever': 7926, 'playtime_last_two_weeks': 0, 'last_played': 1569534063}",english,"Playing PUBG solo? No thanks.
Playing PUBG squads with friends? Yes please.",1545250332,1545250332,True,129,30,0.715551018714904785,0,True,False,False
46,39803187,"{'steamid': '76561198143040630', 'num_games_owned': 16, 'num_reviews': 3, 'playtime_forever': 47172, 'playtime_last_two_weeks': 0, 'last_played': 1573651269}",english,This is definitely the game you want to play with a good group of friends.,1517616697,1517616697,True,114,24,0.711029529571533203,8,True,False,False
47,50774657,"{'steamid': '76561198393005716', 'num_games_owned': 1090, 'num_reviews': 11, 'playtime_forever': 693615, 'playtime_last_two_weeks': 6258, 'last_played': 1575795816}",english,"[b][url=https://store.steampowered.com/app/578080/PLAYERUNKNOWNS_BATTLEGROUNDS/]PlayerUnknown’s Battlegrounds[/url][/b] 
Has taken the military-sim gameplay popularized by games like [b]ARMA[/b] and [b]DayZ[/b].
Boiled it down to its most exciting parts, and streamlined it into quick and accessible rounds of
[u]pure[/u], [u]hassle-free[/u], [u]survival-based[/u] action. 
Even though each game starts the same way, its remarkable ability to feel like a new, tense adventure each and every round has kept me coming back for hours on end!

[b]Personal rate -[/b] [url=https://store.steampowered.com/app/578080/PLAYERUNKNOWNS_BATTLEGROUNDS/]★★★★✰[/url]",1558583069,1558584169,True,102,17,0.70835191011428833,8,True,False,False
